exposure_id,customer_id,exposure_time,campaign_type,coupon_cost
4001700773_offer_151,4001700773,2013-03-15 10:11:00,TypeB,20000
4001701213_offer_151,4001701213,2013-04-24 09:16:00,TypeA,10000
4001997715_offer_151,4001997715,2013-04-28 10:12:00,TypeB,15000
4002151565_offer_151,4002151565,2013-04-07 11:41:00,TypeB,12500
4004881788_offer_151,4004881788,2013-03-13 09:58:00,TypeB,20000
4006998603_offer_151,4006998603,2013-04-22 09:29:00,TypeA,10000
4009718341_offer_151,4009718341,2013-04-05 09:27:00,TypeA,10000
4009797084_offer_151,4009797084,2013-04-27 11:11:00,TypeC,30000
4013211212_offer_151,4013211212,2013-03-17 11:52:00,TypeB,20000
4013379751_offer_151,4013379751,2013-04-25 09:22:00,TypeA,10000
4014804232_offer_151,4014804232,2013-04-02 11:40:00,TypeA,10000
4016377063_offer_151,4016377063,2013-04-09 10:30:00,TypeB,12500
4016676106_offer_151,4016676106,2013-04-23 10:54:00,TypeA,10000
4018462590_offer_151,4018462590,2013-04-13 11:48:00,TypeA,10000
4019097716_offer_151,4019097716,2013-04-02 10:43:00,TypeA,10000
4020549615_offer_151,4020549615,2013-04-06 11:24:00,TypeA,10000
4021591484_offer_151,4021591484,2013-04-03 10:11:00,TypeA,10000
4022624391_offer_151,4022624391,2013-04-27 09:49:00,TypeB,20000
4023101293_offer_151,4023101293,2013-04-25 11:35:00,TypeA,10000
4023815721_offer_151,4023815721,2013-04-23 10:58:00,TypeC,30000
4023827610_offer_151,4023827610,2013-04-20 10:40:00,TypeA,10000
4027883294_offer_151,4027883294,2013-04-10 09:16:00,TypeB,12500
4028668581_offer_151,4028668581,2013-03-17 09:54:00,TypeB,20000
4028703474_offer_151,4028703474,2013-03-15 09:53:00,TypeB,20000
4028773152_offer_151,4028773152,2013-03-28 11:34:00,TypeA,10000
4031506829_offer_151,4031506829,2013-04-12 11:14:00,TypeB,20000
4033527639_offer_151,4033527639,2013-04-05 09:44:00,TypeB,15000
4036537744_offer_151,4036537744,2013-04-26 09:12:00,TypeB,20000
4036828236_offer_151,4036828236,2013-04-25 09:41:00,TypeB,15000
4037090530_offer_151,4037090530,2013-04-27 11:16:00,TypeA,10000
4037244111_offer_151,4037244111,2013-04-04 10:38:00,TypeA,10000
4038116638_offer_151,4038116638,2013-04-27 11:38:00,TypeB,15000
4038267176_offer_151,4038267176,2013-04-02 11:57:00,TypeA,10000
4038484272_offer_151,4038484272,2013-04-06 10:04:00,TypeB,15000
4039148727_offer_151,4039148727,2013-03-30 11:16:00,TypeB,15000
4039560947_offer_151,4039560947,2013-04-23 10:39:00,TypeB,20000
4041100616_offer_151,4041100616,2013-04-25 10:04:00,TypeB,15000
4041796838_offer_151,4041796838,2013-04-23 09:01:00,TypeB,20000
4043947605_offer_151,4043947605,2013-04-04 09:19:00,TypeA,10000
4044296975_offer_151,4044296975,2013-04-23 11:00:00,TypeB,20000
4044650962_offer_151,4044650962,2013-03-26 11:14:00,TypeB,15000
4048190753_offer_151,4048190753,2013-04-06 09:12:00,TypeA,10000
4048209950_offer_151,4048209950,2013-04-24 10:25:00,TypeC,30000
4049621161_offer_151,4049621161,2013-04-05 10:09:00,TypeA,10000
4051609383_offer_151,4051609383,2013-03-24 11:20:00,TypeB,20000
4052288487_offer_151,4052288487,2013-04-07 10:10:00,TypeA,10000
4055018183_offer_151,4055018183,2013-04-16 10:36:00,TypeB,12500
4059250752_offer_151,4059250752,2013-04-02 11:38:00,TypeA,10000
4060048407_offer_151,4060048407,2013-04-25 09:17:00,TypeC,30000
4060426442_offer_151,4060426442,2013-04-12 10:28:00,TypeB,15000
4063419763_offer_151,4063419763,2013-03-14 09:10:00,TypeB,20000
4063791638_offer_151,4063791638,2013-04-28 10:56:00,TypeB,20000
4065597163_offer_151,4065597163,2013-04-27 10:47:00,TypeB,15000
4068302191_offer_151,4068302191,2013-04-25 10:56:00,TypeB,15000
4068438387_offer_151,4068438387,2013-03-16 10:17:00,TypeB,20000
4070702710_offer_151,4070702710,2013-03-14 09:32:00,TypeB,20000
4074643561_offer_151,4074643561,2013-03-30 10:27:00,TypeB,15000
4076406863_offer_151,4076406863,2013-04-05 09:24:00,TypeB,12500
4079248628_offer_151,4079248628,2013-04-02 11:54:00,TypeA,10000
4080763390_offer_151,4080763390,2013-04-05 10:31:00,TypeA,10000
4081443057_offer_151,4081443057,2013-04-29 11:11:00,TypeB,20000
4081630948_offer_151,4081630948,2013-03-30 11:16:00,TypeB,12500
4082283715_offer_151,4082283715,2013-04-27 11:59:00,TypeB,15000
4082639196_offer_151,4082639196,2013-04-24 10:03:00,TypeB,20000
4083739483_offer_151,4083739483,2013-04-24 10:01:00,TypeB,20000
4087309492_offer_151,4087309492,2013-03-13 09:45:00,TypeB,20000
4088095255_offer_151,4088095255,2013-04-10 10:23:00,TypeA,10000
4088260974_offer_151,4088260974,2013-03-30 11:41:00,TypeB,15000
4088748160_offer_151,4088748160,2013-03-13 10:14:00,TypeB,20000
4088973670_offer_151,4088973670,2013-04-03 10:37:00,TypeA,10000
4090252359_offer_151,4090252359,2013-04-25 09:07:00,TypeA,10000
4090425132_offer_151,4090425132,2013-04-01 10:13:00,TypeB,15000
4091032819_offer_151,4091032819,2013-04-19 09:55:00,TypeA,10000
4092281430_offer_151,4092281430,2013-04-24 11:52:00,TypeA,10000
4093979824_offer_151,4093979824,2013-04-04 09:58:00,TypeA,10000
4094670727_offer_151,4094670727,2013-03-13 09:23:00,TypeB,20000
4098157475_offer_151,4098157475,2013-03-01 09:03:00,TypeA,10000
4098185610_offer_151,4098185610,2013-04-24 09:25:00,TypeB,20000
4098318821_offer_151,4098318821,2013-03-22 10:56:00,TypeB,20000
4098728501_offer_151,4098728501,2013-03-27 11:19:00,TypeB,15000
4098960957_offer_151,4098960957,2013-04-23 10:31:00,TypeB,20000
4099597320_offer_151,4099597320,2013-04-01 11:03:00,TypeB,12500
4099863849_offer_151,4099863849,2013-03-13 10:34:00,TypeB,20000
4099865358_offer_151,4099865358,2013-03-13 09:03:00,TypeB,20000
4099870930_offer_151,4099870930,2013-03-13 10:53:00,TypeB,20000
4099876852_offer_151,4099876852,2013-03-25 09:27:00,TypeB,15000
4099877890_offer_151,4099877890,2013-03-26 11:07:00,TypeB,15000
4099880644_offer_151,4099880644,2013-03-21 11:42:00,TypeB,20000
4099970877_offer_151,4099970877,2013-04-25 10:45:00,TypeA,10000
4100103195_offer_151,4100103195,2013-04-26 10:11:00,TypeA,10000
4102778907_offer_151,4102778907,2013-04-25 09:00:00,TypeB,20000
4102926938_offer_151,4102926938,2013-04-20 10:09:00,TypeB,15000
4103005694_offer_151,4103005694,2013-04-24 10:27:00,TypeB,15000
4104238316_offer_151,4104238316,2013-04-23 10:48:00,TypeB,20000
4104471922_offer_151,4104471922,2013-03-22 11:02:00,TypeB,20000
4105809037_offer_151,4105809037,2013-04-21 10:39:00,TypeA,10000
4105822535_offer_151,4105822535,2013-03-27 09:49:00,TypeB,20000
4105949748_offer_151,4105949748,2013-03-15 11:19:00,TypeB,20000
4105962502_offer_151,4105962502,2013-04-25 10:27:00,TypeB,20000
4106285982_offer_151,4106285982,2013-04-25 11:22:00,TypeB,15000
4107810406_offer_151,4107810406,2013-04-06 10:12:00,TypeA,10000
4107813858_offer_151,4107813858,2013-04-07 10:28:00,TypeA,10000
4109516315_offer_151,4109516315,2013-04-25 09:44:00,TypeB,20000
4109517679_offer_151,4109517679,2013-03-26 11:57:00,TypeB,15000
4110615998_offer_151,4110615998,2013-04-08 10:41:00,TypeA,10000
4111290328_offer_151,4111290328,2013-04-18 10:24:00,TypeB,15000
4111615416_offer_151,4111615416,2013-04-22 11:03:00,TypeA,10000
4111636095_offer_151,4111636095,2013-04-06 10:28:00,TypeA,10000
4111728881_offer_151,4111728881,2013-04-28 09:25:00,TypeB,20000
4113357154_offer_151,4113357154,2013-04-27 09:47:00,TypeA,10000
4114813481_offer_151,4114813481,2013-03-27 11:39:00,TypeB,15000
4114814851_offer_151,4114814851,2013-04-17 09:26:00,TypeB,15000
4114918382_offer_151,4114918382,2013-04-23 11:48:00,TypeB,20000
4115859046_offer_151,4115859046,2013-04-06 09:53:00,TypeA,10000
4116692017_offer_151,4116692017,2013-04-23 09:36:00,TypeA,10000
4117525201_offer_151,4117525201,2013-04-23 10:22:00,TypeC,30000
4118215769_offer_151,4118215769,2013-04-05 11:56:00,TypeA,10000
4118680556_offer_151,4118680556,2013-04-24 10:20:00,TypeB,15000
4121412632_offer_151,4121412632,2013-03-30 09:22:00,TypeB,15000
4121528341_offer_151,4121528341,2013-04-03 09:39:00,TypeB,15000
4121658589_offer_151,4121658589,2013-04-06 11:14:00,TypeB,12500
4123142870_offer_151,4123142870,2013-04-04 10:38:00,TypeB,12500
4123707659_offer_151,4123707659,2013-04-03 10:13:00,TypeA,10000
4124417222_offer_151,4124417222,2013-04-12 09:23:00,TypeA,10000
4127291727_offer_151,4127291727,2013-04-05 09:14:00,TypeA,10000
4127967714_offer_151,4127967714,2013-04-27 10:25:00,TypeA,10000
4129161539_offer_151,4129161539,2013-03-30 09:38:00,TypeB,12500
4129395200_offer_151,4129395200,2013-03-25 09:19:00,TypeB,15000
4129435945_offer_151,4129435945,2013-04-26 09:40:00,TypeC,30000
4129936547_offer_151,4129936547,2013-03-24 09:44:00,TypeB,20000
4130149044_offer_151,4130149044,2013-04-03 10:48:00,TypeB,12500
4131456152_offer_151,4131456152,2013-04-24 10:49:00,TypeB,20000
4132479900_offer_151,4132479900,2013-04-07 09:17:00,TypeB,12500
4133139721_offer_151,4133139721,2013-04-26 09:48:00,TypeB,15000
4133139990_offer_151,4133139990,2013-04-25 11:59:00,TypeB,15000
4133176867_offer_151,4133176867,2013-04-22 11:18:00,TypeA,10000
4133822055_offer_151,4133822055,2013-04-06 09:52:00,TypeA,10000
4134146201_offer_151,4134146201,2013-04-29 10:38:00,TypeB,12500
4136017758_offer_151,4136017758,2013-04-22 10:39:00,TypeA,10000
4136711792_offer_151,4136711792,2013-04-13 09:51:00,TypeA,10000
4140453994_offer_151,4140453994,2013-04-17 11:06:00,TypeB,15000
4145717305_offer_151,4145717305,2013-04-06 09:54:00,TypeA,10000
4145726674_offer_151,4145726674,2013-04-17 10:27:00,TypeB,15000
4147231286_offer_151,4147231286,2013-04-07 11:01:00,TypeA,10000
4147238665_offer_151,4147238665,2013-04-29 11:11:00,TypeB,20000
4147293601_offer_151,4147293601,2013-03-05 11:07:00,TypeA,10000
4148890719_offer_151,4148890719,2013-04-01 11:34:00,TypeA,10000
4148901637_offer_151,4148901637,2013-04-23 09:10:00,TypeB,15000
4150497261_offer_151,4150497261,2013-04-25 10:04:00,TypeB,20000
4167758548_offer_151,4167758548,2013-04-02 09:02:00,TypeB,15000
4168517231_offer_151,4168517231,2013-04-25 11:51:00,TypeB,20000
4169903233_offer_151,4169903233,2013-04-08 10:44:00,TypeA,10000
4177018987_offer_151,4177018987,2013-04-23 09:47:00,TypeB,20000
4178639268_offer_151,4178639268,2013-04-05 11:13:00,TypeA,10000
4179544434_offer_151,4179544434,2013-03-13 09:08:00,TypeA,10000
4181189842_offer_151,4181189842,2013-04-01 10:08:00,TypeB,15000
4182889586_offer_151,4182889586,2013-04-04 11:34:00,TypeB,12500
4183186580_offer_151,4183186580,2013-04-24 10:24:00,TypeA,10000
4183214732_offer_151,4183214732,2013-03-22 09:47:00,TypeA,10000
4183412464_offer_151,4183412464,2013-04-04 09:10:00,TypeA,10000
4185010849_offer_151,4185010849,2013-04-01 11:05:00,TypeB,15000
4186709106_offer_151,4186709106,2013-03-27 11:32:00,TypeB,15000
4187603274_offer_151,4187603274,2013-04-05 09:13:00,TypeA,10000
4188373747_offer_151,4188373747,2013-03-13 10:45:00,TypeB,20000
4189164398_offer_151,4189164398,2013-04-15 09:16:00,TypeA,10000
4189912217_offer_151,4189912217,2013-03-16 11:21:00,TypeB,20000
4191509381_offer_151,4191509381,2013-04-04 09:40:00,TypeA,10000
4191802616_offer_151,4191802616,2013-04-28 11:30:00,TypeB,20000
4192265567_offer_151,4192265567,2013-04-27 09:17:00,TypeB,15000
4193310924_offer_151,4193310924,2013-03-22 11:13:00,TypeB,20000
4195017893_offer_151,4195017893,2013-03-30 11:08:00,TypeB,12500
4195512709_offer_151,4195512709,2013-04-04 11:08:00,TypeB,12500
4195834447_offer_151,4195834447,2013-03-25 11:06:00,TypeB,15000
4197937617_offer_151,4197937617,2013-04-05 09:16:00,TypeA,10000
4197938216_offer_151,4197938216,2013-04-07 11:27:00,TypeA,10000
4198584628_offer_151,4198584628,2013-03-13 11:14:00,TypeB,20000
4198800116_offer_151,4198800116,2013-04-03 11:02:00,TypeA,10000
4198821123_offer_151,4198821123,2013-04-24 09:05:00,TypeB,20000
4200345079_offer_151,4200345079,2013-03-25 11:06:00,TypeB,15000
4202575416_offer_151,4202575416,2013-04-04 10:54:00,TypeA,10000
4202876159_offer_151,4202876159,2013-03-30 09:31:00,TypeB,12500
4207457078_offer_151,4207457078,2013-04-28 09:14:00,TypeB,15000
4207894292_offer_151,4207894292,2013-04-27 10:11:00,TypeB,15000
4207959153_offer_151,4207959153,2013-04-13 11:32:00,TypeA,10000
4208752896_offer_151,4208752896,2013-03-30 11:37:00,TypeB,15000
4211388063_offer_151,4211388063,2013-04-09 09:35:00,TypeA,10000
4212162098_offer_151,4212162098,2013-04-24 09:53:00,TypeA,10000
4213818035_offer_151,4213818035,2013-04-23 11:01:00,TypeA,10000
4213852190_offer_151,4213852190,2013-03-28 09:32:00,TypeB,20000
4215631018_offer_151,4215631018,2013-04-01 10:21:00,TypeA,10000
4216078915_offer_151,4216078915,2013-03-31 11:57:00,TypeB,15000
4218602431_offer_151,4218602431,2013-04-24 11:00:00,TypeC,30000
4222193595_offer_151,4222193595,2013-03-13 09:11:00,TypeB,20000
4222856234_offer_151,4222856234,2013-04-05 09:54:00,TypeA,10000
4225160278_offer_151,4225160278,2013-03-23 11:38:00,TypeB,20000
4228360918_offer_151,4228360918,2013-04-24 09:21:00,TypeB,20000
4228402520_offer_151,4228402520,2013-04-07 10:56:00,TypeA,10000
4228426967_offer_151,4228426967,2013-04-12 09:18:00,TypeA,10000
4229864416_offer_151,4229864416,2013-04-27 11:21:00,TypeC,30000
4230027648_offer_151,4230027648,2013-04-04 10:08:00,TypeB,12500
4230707810_offer_151,4230707810,2013-04-25 11:03:00,TypeB,15000
4231147833_offer_151,4231147833,2013-04-22 10:23:00,TypeA,10000
4231254691_offer_151,4231254691,2013-04-29 09:15:00,TypeB,20000
4231395450_offer_151,4231395450,2013-04-20 09:00:00,TypeB,12500
4233652192_offer_151,4233652192,2013-04-22 11:08:00,TypeA,10000
4235118445_offer_151,4235118445,2013-04-03 09:19:00,TypeA,10000
4237137480_offer_151,4237137480,2013-04-26 10:37:00,TypeB,15000
4237191700_offer_151,4237191700,2013-04-06 11:32:00,TypeA,10000
4237892234_offer_151,4237892234,2013-03-17 11:47:00,TypeB,20000
4241864121_offer_151,4241864121,2013-04-28 09:27:00,TypeB,15000
4241941820_offer_151,4241941820,2013-04-15 09:00:00,TypeA,10000
4242840645_offer_151,4242840645,2013-04-23 09:46:00,TypeA,10000
4243167095_offer_151,4243167095,2013-03-14 11:02:00,TypeB,20000
4243672493_offer_151,4243672493,2013-04-03 11:39:00,TypeA,10000
4244328301_offer_151,4244328301,2013-04-03 09:37:00,TypeB,12500
4247797136_offer_151,4247797136,2013-04-03 09:47:00,TypeA,10000
4257353125_offer_151,4257353125,2013-04-13 11:14:00,TypeA,10000
4257525484_offer_151,4257525484,2013-04-25 09:21:00,TypeB,20000
4260066619_offer_151,4260066619,2013-04-11 09:18:00,TypeA,10000
4261438079_offer_151,4261438079,2013-04-26 11:26:00,TypeB,15000
4261809379_offer_151,4261809379,2013-04-03 09:27:00,TypeB,15000
4262188203_offer_151,4262188203,2013-04-20 09:26:00,TypeB,15000
4264723163_offer_151,4264723163,2013-04-30 10:22:00,TypeB,20000
4264779582_offer_151,4264779582,2013-04-13 10:29:00,TypeB,12500
4266722557_offer_151,4266722557,2013-04-26 11:46:00,TypeB,20000
4266749356_offer_151,4266749356,2013-03-30 10:21:00,TypeB,15000
4268971590_offer_151,4268971590,2013-03-17 11:40:00,TypeB,20000
4270323995_offer_151,4270323995,2013-04-24 10:26:00,TypeB,15000
4270719374_offer_151,4270719374,2013-04-24 11:42:00,TypeB,15000
4270773721_offer_151,4270773721,2013-04-06 09:27:00,TypeA,10000
4270790298_offer_151,4270790298,2013-04-10 10:52:00,TypeA,10000
4271508354_offer_151,4271508354,2013-04-17 09:13:00,TypeA,10000
4273124434_offer_151,4273124434,2013-04-07 10:59:00,TypeA,10000
4273239738_offer_151,4273239738,2013-04-22 09:22:00,TypeB,12500
4273367305_offer_151,4273367305,2013-03-20 11:49:00,TypeB,20000
4273557667_offer_151,4273557667,2013-04-27 10:06:00,TypeB,15000
4274456207_offer_151,4274456207,2013-04-27 10:07:00,TypeB,15000
4274604395_offer_151,4274604395,2013-04-05 09:41:00,TypeA,10000
4275099780_offer_151,4275099780,2013-04-10 10:30:00,TypeB,15000
4275910496_offer_151,4275910496,2013-03-26 09:22:00,TypeB,15000
4276060078_offer_151,4276060078,2013-04-07 09:42:00,TypeB,15000
4276065062_offer_151,4276065062,2013-04-30 11:51:00,TypeB,20000
4278727894_offer_151,4278727894,2013-04-21 09:33:00,TypeA,10000
4278744732_offer_151,4278744732,2013-04-11 10:27:00,TypeA,10000
4279283644_offer_151,4279283644,2013-03-17 11:26:00,TypeB,20000
4279498154_offer_151,4279498154,2013-03-30 10:03:00,TypeB,12500
4279515501_offer_151,4279515501,2013-03-27 10:39:00,TypeB,15000
4280064165_offer_151,4280064165,2013-04-27 09:56:00,TypeB,15000
4280124854_offer_151,4280124854,2013-04-06 10:58:00,TypeA,10000
4280784402_offer_151,4280784402,2013-03-28 10:16:00,TypeB,20000
4281589545_offer_151,4281589545,2013-04-07 09:16:00,TypeA,10000
4284320588_offer_151,4284320588,2013-04-01 11:15:00,TypeA,10000
4285865200_offer_151,4285865200,2013-04-01 11:16:00,TypeA,10000
4288296995_offer_151,4288296995,2013-04-08 10:43:00,TypeA,10000
4289091729_offer_151,4289091729,2013-04-06 11:50:00,TypeB,12500
4290102330_offer_151,4290102330,2013-04-06 09:27:00,TypeA,10000
4310892222_offer_151,4310892222,2013-04-14 10:02:00,TypeA,10000
4310913564_offer_151,4310913564,2013-04-06 09:43:00,TypeA,10000
4313226478_offer_151,4313226478,2013-04-02 09:24:00,TypeA,10000
4313599295_offer_151,4313599295,2013-03-22 10:11:00,TypeB,20000
4316367825_offer_151,4316367825,2013-04-02 11:21:00,TypeA,10000
4317948576_offer_151,4317948576,2013-03-13 09:52:00,TypeB,20000
4318024513_offer_151,4318024513,2013-04-25 11:16:00,TypeB,20000
4319136611_offer_151,4319136611,2013-04-15 09:09:00,TypeA,10000
4319957747_offer_151,4319957747,2013-04-03 10:23:00,TypeB,15000
4321577839_offer_151,4321577839,2013-04-07 11:06:00,TypeA,10000
4321578976_offer_151,4321578976,2013-04-04 09:37:00,TypeA,10000
4321591688_offer_151,4321591688,2013-04-17 09:30:00,TypeA,10000
4322927759_offer_151,4322927759,2013-04-08 09:33:00,TypeA,10000
4323404765_offer_151,4323404765,2013-04-06 09:46:00,TypeA,10000
4323898585_offer_151,4323898585,2013-04-02 10:10:00,TypeA,10000
4325186208_offer_151,4325186208,2013-03-30 09:53:00,TypeB,12500
4328534963_offer_151,4328534963,2013-04-01 11:34:00,TypeB,15000
4329809293_offer_151,4329809293,2013-04-03 10:37:00,TypeA,10000
4332466080_offer_151,4332466080,2013-04-03 09:20:00,TypeA,10000
4339631397_offer_151,4339631397,2013-04-15 11:12:00,TypeA,10000
4341564458_offer_151,4341564458,2013-04-04 10:33:00,TypeB,15000
4341814332_offer_151,4341814332,2013-04-25 09:35:00,TypeA,10000
4342053673_offer_151,4342053673,2013-04-02 09:26:00,TypeA,10000
4342482234_offer_151,4342482234,2013-04-04 11:31:00,TypeB,15000
4343690008_offer_151,4343690008,2013-04-13 11:35:00,TypeA,10000
4345234381_offer_151,4345234381,2013-04-25 09:29:00,TypeB,15000
4345920749_offer_151,4345920749,2013-04-27 11:20:00,TypeB,15000
4345921002_offer_151,4345921002,2013-04-28 11:06:00,TypeB,15000
4345921114_offer_151,4345921114,2013-04-28 11:55:00,TypeB,15000
4348094486_offer_151,4348094486,2013-04-07 09:41:00,TypeA,10000
4353922937_offer_151,4353922937,2013-04-30 09:00:00,TypeB,20000
4356029305_offer_151,4356029305,2013-04-28 09:29:00,TypeB,15000
4358846039_offer_151,4358846039,2013-04-30 09:40:00,TypeB,20000
4360561189_offer_151,4360561189,2013-03-16 09:38:00,TypeB,20000
4363100352_offer_151,4363100352,2013-04-23 09:52:00,TypeB,20000
4365385355_offer_151,4365385355,2013-04-01 10:09:00,TypeB,12500
4370050339_offer_151,4370050339,2013-04-10 09:13:00,TypeA,10000
4374997940_offer_151,4374997940,2013-04-02 11:06:00,TypeA,10000
4375723795_offer_151,4375723795,2013-03-27 11:41:00,TypeA,7500
4380301440_offer_151,4380301440,2013-03-15 11:03:00,TypeB,20000
4381168868_offer_151,4381168868,2013-04-20 11:19:00,TypeA,10000
4382752286_offer_151,4382752286,2013-04-12 10:31:00,TypeA,10000
4383930421_offer_151,4383930421,2013-04-25 11:28:00,TypeA,10000
4384595405_offer_151,4384595405,2013-04-29 11:24:00,TypeB,20000
4385776456_offer_151,4385776456,2013-04-08 09:07:00,TypeA,10000
4391393355_offer_151,4391393355,2013-04-11 11:23:00,TypeA,10000
4392479172_offer_151,4392479172,2013-04-04 09:25:00,TypeA,10000
4394098240_offer_151,4394098240,2013-04-07 11:05:00,TypeA,10000
4394270237_offer_151,4394270237,2013-04-14 11:11:00,TypeB,15000
4398785793_offer_151,4398785793,2013-04-02 09:12:00,TypeA,10000
4398797177_offer_151,4398797177,2013-04-06 11:55:00,TypeA,10000
4405445694_offer_151,4405445694,2013-04-15 09:00:00,TypeA,10000
4409412139_offer_151,4409412139,2013-03-15 09:41:00,TypeB,20000
4412640725_offer_151,4412640725,2013-04-02 11:33:00,TypeA,10000
4417662485_offer_151,4417662485,2013-03-26 09:41:00,TypeB,15000
4419569742_offer_151,4419569742,2013-04-28 09:00:00,TypeB,20000
4419818903_offer_151,4419818903,2013-04-04 11:37:00,TypeB,15000
4420330185_offer_151,4420330185,2013-04-27 11:46:00,TypeB,15000
4422928680_offer_151,4422928680,2013-04-04 09:40:00,TypeA,10000
4425275015_offer_151,4425275015,2013-03-30 11:33:00,TypeB,12500
4425293055_offer_151,4425293055,2013-04-29 10:02:00,TypeB,20000
4430497126_offer_151,4430497126,2013-04-08 11:22:00,TypeA,10000
4430549003_offer_151,4430549003,2013-04-24 10:14:00,TypeB,20000
4435732994_offer_151,4435732994,2013-04-06 11:39:00,TypeA,10000
4440809874_offer_151,4440809874,2013-04-12 10:28:00,TypeA,10000
4440810047_offer_151,4440810047,2013-04-02 10:54:00,TypeA,10000
4447126062_offer_151,4447126062,2013-04-17 09:36:00,TypeA,10000
4447406711_offer_151,4447406711,2013-04-18 11:08:00,TypeB,15000
4447982243_offer_151,4447982243,2013-04-06 10:44:00,TypeA,10000
4447987329_offer_151,4447987329,2013-04-05 10:38:00,TypeA,10000
4453580995_offer_151,4453580995,2013-03-15 11:39:00,TypeB,20000
4453696243_offer_151,4453696243,2013-04-09 11:12:00,TypeB,15000
4454218314_offer_151,4454218314,2013-03-27 11:36:00,TypeB,20000
4461271549_offer_151,4461271549,2013-04-01 11:47:00,TypeA,10000
4461290180_offer_151,4461290180,2013-04-01 09:07:00,TypeA,10000
4462447239_offer_151,4462447239,2013-04-08 09:54:00,TypeB,12500
4468565232_offer_151,4468565232,2013-04-18 11:15:00,TypeB,15000
4472657109_offer_151,4472657109,2013-04-06 10:46:00,TypeA,10000
4472673248_offer_151,4472673248,2013-04-04 10:39:00,TypeA,10000
4477639201_offer_151,4477639201,2013-04-06 10:03:00,TypeA,10000
4484519320_offer_151,4484519320,2013-04-19 09:20:00,TypeA,10000
4484649712_offer_151,4484649712,2013-04-24 09:34:00,TypeA,10000
4485005596_offer_151,4485005596,2013-04-29 09:06:00,TypeC,30000
4485964805_offer_151,4485964805,2013-04-01 09:25:00,TypeA,10000
4486848213_offer_151,4486848213,2013-04-01 09:57:00,TypeB,15000
4491214578_offer_151,4491214578,2013-04-28 09:23:00,TypeB,15000
4492689799_offer_151,4492689799,2013-04-23 11:51:00,TypeB,20000
4497268802_offer_151,4497268802,2013-04-01 09:38:00,TypeA,10000
4501422050_offer_151,4501422050,2013-04-09 10:05:00,TypeA,10000
4501601868_offer_151,4501601868,2013-03-30 10:09:00,TypeB,15000
4504372937_offer_151,4504372937,2013-04-03 11:29:00,TypeA,10000
4505580995_offer_151,4505580995,2013-04-02 11:04:00,TypeA,10000
4506646516_offer_151,4506646516,2013-04-04 10:07:00,TypeA,10000
4509140763_offer_151,4509140763,2013-04-22 10:00:00,TypeA,10000
4510148739_offer_151,4510148739,2013-04-07 11:53:00,TypeA,10000
4510280397_offer_151,4510280397,2013-04-04 09:07:00,TypeB,12500
4513205948_offer_151,4513205948,2013-04-19 10:22:00,TypeA,10000
4515909876_offer_151,4515909876,2013-04-03 10:17:00,TypeA,10000
4519591741_offer_151,4519591741,2013-04-02 09:07:00,TypeA,10000
4521994847_offer_151,4521994847,2013-04-04 11:12:00,TypeB,15000
4522035145_offer_151,4522035145,2013-04-25 11:31:00,TypeB,20000
4524305171_offer_151,4524305171,2013-04-03 11:51:00,TypeA,10000
4528894807_offer_151,4528894807,2013-04-23 11:46:00,TypeA,10000
4529040551_offer_151,4529040551,2013-04-10 09:53:00,TypeA,10000
4532753291_offer_151,4532753291,2013-04-03 11:20:00,TypeA,10000
4533560777_offer_151,4533560777,2013-04-01 11:44:00,TypeA,10000
4538920653_offer_151,4538920653,2013-04-29 11:01:00,TypeB,15000
4540053642_offer_151,4540053642,2013-04-03 11:36:00,TypeA,10000
4540677026_offer_151,4540677026,2013-04-04 09:11:00,TypeA,10000
4540678734_offer_151,4540678734,2013-04-15 10:31:00,TypeA,10000
4546535828_offer_151,4546535828,2013-04-17 10:41:00,TypeA,10000
4549226247_offer_151,4549226247,2013-04-12 10:20:00,TypeA,10000
4557099922_offer_151,4557099922,2013-04-01 09:41:00,TypeA,10000
4557101766_offer_151,4557101766,2013-04-02 09:04:00,TypeA,10000
4557241622_offer_151,4557241622,2013-04-11 09:16:00,TypeB,20000
4559108713_offer_151,4559108713,2013-03-28 09:19:00,TypeA,7500
4561348634_offer_151,4561348634,2013-04-10 10:57:00,TypeA,10000
4566156279_offer_151,4566156279,2013-04-04 10:37:00,TypeA,10000
4569150642_offer_151,4569150642,2013-04-25 09:47:00,TypeB,15000
4574890310_offer_151,4574890310,2013-03-30 11:10:00,TypeB,20000
4576999475_offer_151,4576999475,2013-04-06 10:03:00,TypeA,10000
4578204606_offer_151,4578204606,2013-04-23 11:35:00,TypeA,10000
4579161741_offer_151,4579161741,2013-04-03 09:17:00,TypeA,10000
4615829952_offer_151,4615829952,2013-04-02 11:28:00,TypeA,10000
4615850418_offer_151,4615850418,2013-04-01 09:34:00,TypeA,10000
4615876068_offer_151,4615876068,2013-04-27 11:33:00,TypeB,20000
4615898973_offer_151,4615898973,2013-03-28 09:54:00,TypeA,7500
4615915280_offer_151,4615915280,2013-04-02 10:56:00,TypeA,10000
4615923546_offer_151,4615923546,2013-04-12 10:09:00,TypeA,10000
4615929436_offer_151,4615929436,2013-04-23 09:56:00,TypeB,20000
4615938674_offer_151,4615938674,2013-03-28 09:32:00,TypeA,7500
4615940287_offer_151,4615940287,2013-04-04 11:12:00,TypeA,10000
