customer_id,treatment_group,treatment_flag,campaign_type,coupon_cost,assigned_at,exposure_count,redeemed_campaigns,coupon_redeem_count_total,treatment_lift_base
4624948629,contacted,1,TypeA,10000,2013-04-05 10:52:00,1,0,0,0.011833
4624958431,contacted,1,TypeA,7500,2013-03-25 10:03:00,1,0,0,0.018922
4624960586,contacted,1,TypeA,10000,2013-04-01 09:02:00,1,1,2,0.174491
4624972813,contacted,1,TypeA,7500,2013-03-28 11:44:00,1,1,1,0.180137
4624974957,contacted,1,TypeB,20000,2013-04-23 09:59:00,1,1,1,0.124181
4624999700,contacted,1,TypeA,10000,2013-04-01 10:04:00,1,0,0,0.009455
4625010396,contacted,1,TypeA,7500,2013-03-26 09:15:00,1,1,1,0.175762
4625107069,contacted,1,TypeA,10000,2013-04-28 09:46:00,1,1,5,0.17551
4625131858,contacted,1,TypeA,10000,2013-04-28 09:10:00,1,1,2,0.171086
4625152376,contacted,1,TypeA,10000,2013-04-01 09:27:00,1,1,16,0.170162
4625161931,contacted,1,TypeA,7500,2013-03-27 10:18:00,1,1,1,0.175964
4625164543,contacted,1,TypeB,20000,2013-04-23 11:21:00,1,0,0,-0.03262
4625218093,contacted,1,TypeA,10000,2013-04-08 09:53:00,1,0,0,0.010342
4625231456,contacted,1,TypeA,10000,2013-04-08 10:39:00,1,0,0,0.014117
4625268002,contacted,1,TypeA,10000,2013-04-27 09:48:00,1,0,0,0.013082
4625295322,contacted,1,TypeA,10000,2013-04-06 11:38:00,1,0,0,0.012847
4625324686,contacted,1,TypeA,7500,2013-03-29 11:18:00,1,0,0,0.022666
4625329640,contacted,1,TypeB,15000,2013-04-05 10:51:00,1,0,0,-0.009305
4625333280,contacted,1,TypeA,10000,2013-04-04 09:49:00,1,1,6,0.169242
4625398227,contacted,1,TypeA,10000,2013-04-06 11:45:00,1,0,0,0.012561
4625433460,contacted,1,TypeA,7500,2013-03-30 09:57:00,1,0,0,0.017506
4625460830,contacted,1,TypeA,10000,2013-04-23 09:15:00,1,0,0,0.009071
4625487110,contacted,1,TypeA,10000,2013-04-08 11:03:00,1,0,0,0.006645
4625549231,contacted,1,TypeA,7500,2013-03-26 09:16:00,1,1,1,0.178392
4625654787,contacted,1,TypeA,10000,2013-04-06 11:10:00,1,0,0,0.008416
4625677761,contacted,1,TypeA,10000,2013-04-05 09:15:00,1,1,1,0.170303
4625700733,contacted,1,TypeB,20000,2013-04-25 10:34:00,1,0,0,-0.043095
4625706595,contacted,1,TypeA,10000,2013-04-12 11:32:00,1,0,0,0.010934
4625723850,contacted,1,TypeA,10000,2013-04-23 11:38:00,1,1,1,0.173627
4625729022,contacted,1,TypeA,7500,2013-03-29 10:10:00,1,0,0,0.021293
4625738329,contacted,1,TypeA,10000,2013-04-01 10:30:00,1,0,0,0.009978
4625771881,contacted,1,TypeA,10000,2013-04-05 10:10:00,1,0,0,0.007654
4625794279,contacted,1,TypeA,10000,2013-04-06 10:20:00,1,1,1,0.173557
4625837204,contacted,1,TypeB,20000,2013-04-23 11:28:00,1,0,0,-0.037861
4625875828,contacted,1,TypeA,10000,2013-04-23 09:09:00,1,1,3,0.168771
4625876604,contacted,1,TypeA,10000,2013-04-04 11:15:00,1,0,0,0.010843
4625916931,contacted,1,TypeA,10000,2013-04-02 10:58:00,1,0,0,0.009953
4625960892,contacted,1,TypeB,15000,2013-04-02 10:46:00,1,0,0,-0.012482
4626002754,contacted,1,TypeA,7500,2013-04-16 11:07:00,1,0,0,0.018872
4626021731,contacted,1,TypeA,7500,2013-03-25 09:28:00,1,0,0,0.016377
4626023234,contacted,1,TypeA,10000,2013-04-07 09:10:00,1,0,0,0.015467
4626023552,contacted,1,TypeA,7500,2013-04-05 09:07:00,1,0,0,0.018461
4626043126,contacted,1,TypeB,15000,2013-04-18 11:03:00,1,0,0,-0.010722
4626048228,contacted,1,TypeB,15000,2013-04-01 09:08:00,1,0,0,-0.016043
4626074259,contacted,1,TypeB,15000,2013-03-30 11:26:00,1,0,0,-0.010944
4626096325,contacted,1,TypeA,7500,2013-03-27 09:54:00,1,1,1,0.180319
4626206447,contacted,1,TypeA,10000,2013-04-24 11:53:00,1,1,16,0.17754
4626232232,contacted,1,TypeA,10000,2013-04-05 09:05:00,1,1,1,0.172499
4626247880,contacted,1,TypeA,10000,2013-04-07 10:49:00,1,0,0,0.010356
4626260193,contacted,1,TypeA,10000,2013-04-02 11:15:00,1,0,0,0.010183
4626303251,contacted,1,TypeA,10000,2013-04-23 11:34:00,1,1,4,0.169017
4626309533,contacted,1,TypeA,7500,2013-03-25 11:43:00,1,1,1,0.180163
4626319507,contacted,1,TypeA,10000,2013-04-24 10:23:00,1,0,0,0.014676
4626322584,contacted,1,TypeA,10000,2013-04-24 09:59:00,1,0,0,0.008024
4626322825,contacted,1,TypeA,10000,2013-04-04 10:27:00,1,1,2,0.167707
4626341366,contacted,1,TypeB,15000,2013-03-30 09:19:00,1,0,0,-0.014648
4626342387,contacted,1,TypeA,10000,2013-04-24 11:03:00,1,1,2,0.167464
4626359170,contacted,1,TypeA,10000,2013-04-03 10:05:00,1,1,1,0.178672
4626361196,contacted,1,TypeA,10000,2013-04-07 10:07:00,1,0,0,0.010754
4626423082,contacted,1,TypeA,10000,2013-04-12 11:30:00,1,1,5,0.171664
4626437891,contacted,1,TypeA,10000,2013-04-04 09:15:00,1,0,0,0.011224
4626451976,contacted,1,TypeA,10000,2013-04-02 10:47:00,1,0,0,0.009596
4626465507,contacted,1,TypeA,10000,2013-04-02 09:59:00,1,0,0,0.007696
4626501643,contacted,1,TypeA,10000,2013-04-03 09:48:00,1,1,1,0.17884
4626517464,contacted,1,TypeA,10000,2013-04-27 09:59:00,1,1,3,0.175602
4626579257,contacted,1,TypeA,10000,2013-04-04 11:57:00,1,1,2,0.173654
4626581336,contacted,1,TypeA,10000,2013-04-03 10:28:00,1,1,1,0.169002
4626607208,contacted,1,TypeA,10000,2013-04-02 09:40:00,1,1,2,0.167746
4626626605,contacted,1,TypeA,10000,2013-04-14 10:51:00,1,1,2,0.17181
4626686861,contacted,1,TypeA,7500,2013-03-30 09:30:00,1,0,0,0.017291
4626712734,contacted,1,TypeB,15000,2013-04-21 09:18:00,1,0,0,-0.011889
4626757315,contacted,1,TypeA,10000,2013-04-04 11:42:00,1,0,0,0.008881
4626763526,contacted,1,TypeB,20000,2013-04-23 09:07:00,1,0,0,-0.041287
4626765581,contacted,1,TypeA,10000,2013-04-22 10:15:00,1,1,4,0.164882
4626770468,contacted,1,TypeA,10000,2013-04-02 11:15:00,1,0,0,0.011107
4626784435,contacted,1,TypeA,10000,2013-04-11 11:37:00,1,0,0,0.00898
4626798832,contacted,1,TypeA,10000,2013-04-06 09:34:00,1,1,2,0.169487
4626830445,contacted,1,TypeA,10000,2013-04-05 11:40:00,1,1,1,0.169232
4626846681,contacted,1,TypeA,10000,2013-04-22 09:51:00,1,0,0,0.001948
4626852459,contacted,1,TypeA,7500,2013-03-27 09:27:00,1,0,0,0.020635
4626860020,contacted,1,TypeA,10000,2013-04-04 11:15:00,1,0,0,0.013694
4626869586,contacted,1,TypeA,7500,2013-03-29 09:00:00,1,1,1,0.181843
4626871063,contacted,1,TypeB,15000,2013-04-06 11:17:00,1,0,0,-0.011721
4626934125,contacted,1,TypeA,10000,2013-04-05 11:07:00,1,0,0,0.009682
4626990489,contacted,1,TypeA,10000,2013-04-11 09:07:00,1,0,0,0.008655
4627014783,contacted,1,TypeA,10000,2013-04-03 10:53:00,1,0,0,0.004887
4627036979,contacted,1,TypeA,10000,2013-04-07 10:09:00,1,0,0,0.010482
4627050591,contacted,1,TypeA,10000,2013-04-06 09:35:00,1,1,1,0.177813
4627069283,contacted,1,TypeA,10000,2013-04-03 10:59:00,1,0,0,0.009698
4627142968,contacted,1,TypeA,10000,2013-04-16 10:47:00,1,0,0,0.010701
4627154276,contacted,1,TypeA,10000,2013-04-26 11:27:00,1,0,0,0.007479
4627154676,contacted,1,TypeB,15000,2013-04-14 09:36:00,1,0,0,-0.011124
4627160423,contacted,1,TypeA,10000,2013-04-08 11:06:00,1,0,0,0.012338
4627196468,contacted,1,TypeA,10000,2013-04-25 11:53:00,1,1,1,0.170208
4627200590,contacted,1,TypeA,10000,2013-04-09 10:21:00,1,0,0,0.009226
4627215063,contacted,1,TypeA,10000,2013-04-08 09:45:00,1,1,7,0.170028
4627219616,contacted,1,TypeA,7500,2013-04-20 10:37:00,1,0,0,0.019497
4627227199,contacted,1,TypeA,10000,2013-04-23 10:29:00,1,0,0,0.004629
4627227202,contacted,1,TypeA,7500,2013-03-27 11:39:00,1,0,0,0.021708
4627229355,contacted,1,TypeB,20000,2013-04-23 11:07:00,1,1,1,0.126045
4627239093,contacted,1,TypeA,10000,2013-04-01 11:51:00,1,1,2,0.170867
4627260705,contacted,1,TypeA,10000,2013-04-07 10:21:00,1,0,0,0.01037
4627277320,contacted,1,TypeA,10000,2013-04-26 09:24:00,1,0,0,0.014408
4627336305,contacted,1,TypeA,10000,2013-04-08 11:10:00,1,1,2,0.17033
4627337433,contacted,1,TypeB,20000,2013-04-28 09:15:00,1,0,0,-0.035047
4627340100,contacted,1,TypeA,10000,2013-04-28 10:52:00,1,1,3,0.173961
4627340497,contacted,1,TypeA,10000,2013-04-27 10:21:00,1,1,1,0.172391
4627363237,contacted,1,TypeB,20000,2013-04-26 10:19:00,1,1,2,0.124087
4627394639,contacted,1,TypeA,10000,2013-04-01 11:00:00,1,0,0,0.011373
4627416070,contacted,1,TypeA,10000,2013-04-08 09:26:00,1,0,0,0.016453
4627421627,contacted,1,TypeB,20000,2013-04-28 10:22:00,1,0,0,-0.033291
4627488100,contacted,1,TypeA,10000,2013-04-23 10:39:00,1,1,4,0.170216
4627490988,contacted,1,TypeA,10000,2013-04-08 10:55:00,1,1,1,0.172289
4627497895,contacted,1,TypeA,7500,2013-04-01 11:57:00,1,0,0,0.020841
4627502168,contacted,1,TypeA,10000,2013-04-16 09:12:00,1,1,1,0.166177
4627505069,contacted,1,TypeB,15000,2013-04-03 10:46:00,1,0,0,-0.014493
4627588116,contacted,1,TypeA,10000,2013-04-06 09:54:00,1,0,0,0.010949
4627659246,contacted,1,TypeA,10000,2013-04-08 09:31:00,1,0,0,0.010472
4627698972,contacted,1,TypeA,7500,2013-03-25 09:51:00,1,1,1,0.176023
4627746228,contacted,1,TypeA,7500,2013-03-25 10:18:00,1,0,0,0.019975
4627778505,contacted,1,TypeA,10000,2013-04-02 10:00:00,1,0,0,0.012209
4627828834,contacted,1,TypeA,10000,2013-04-22 10:21:00,1,0,0,0.009001
4627856036,contacted,1,TypeA,10000,2013-04-11 09:17:00,1,1,1,0.173539
4627864490,contacted,1,TypeA,10000,2013-04-23 10:49:00,1,0,0,0.012372
4627874739,contacted,1,TypeB,20000,2013-04-25 10:57:00,1,0,0,-0.03488
4627902578,contacted,1,TypeA,10000,2013-04-01 10:12:00,1,0,0,0.008936
4627945157,contacted,1,TypeA,7500,2013-03-25 10:06:00,1,0,0,0.017599
4627978503,contacted,1,TypeA,7500,2013-03-25 11:28:00,1,0,0,0.020871
4627980938,contacted,1,TypeA,10000,2013-04-02 11:42:00,1,1,7,0.170591
4628103164,contacted,1,TypeA,10000,2013-04-02 09:40:00,1,0,0,0.012386
4628128223,contacted,1,TypeA,10000,2013-04-24 11:05:00,1,0,0,0.011423
4628136943,contacted,1,TypeA,10000,2013-04-25 09:25:00,1,0,0,0.010744
4628147287,contacted,1,TypeA,10000,2013-04-23 11:32:00,1,1,3,0.167365
4628168630,contacted,1,TypeA,10000,2013-04-10 09:53:00,1,0,0,0.013663
4628181501,contacted,1,TypeA,10000,2013-04-04 11:11:00,1,0,0,0.009234
4628223131,contacted,1,TypeA,10000,2013-04-02 10:03:00,1,0,0,0.009427
4628229504,contacted,1,TypeA,10000,2013-04-01 09:36:00,1,0,0,0.01486
4628238671,contacted,1,TypeA,10000,2013-04-10 10:10:00,1,0,0,0.00938
4628246946,contacted,1,TypeA,10000,2013-04-05 09:08:00,1,1,13,0.17097
4628264192,contacted,1,TypeA,7500,2013-03-25 09:53:00,1,0,0,0.019306
4628272103,contacted,1,TypeA,10000,2013-04-28 11:15:00,1,0,0,0.012402
4628300856,contacted,1,TypeB,20000,2013-04-28 10:23:00,1,1,2,0.126709
4628302902,contacted,1,TypeA,10000,2013-04-06 09:38:00,1,0,0,0.018049
4628307586,contacted,1,TypeB,15000,2013-04-04 11:36:00,1,0,0,-0.010406
4628327887,contacted,1,TypeA,7500,2013-04-16 11:21:00,1,0,0,0.022455
4628330091,contacted,1,TypeA,10000,2013-04-22 10:10:00,1,0,0,0.00959
4628391179,contacted,1,TypeB,15000,2013-04-03 11:52:00,1,0,0,-0.012138
4628391795,contacted,1,TypeA,10000,2013-04-02 09:02:00,1,0,0,0.007995
4628417583,contacted,1,TypeA,10000,2013-04-07 11:21:00,1,0,0,0.008709
4628424236,contacted,1,TypeA,10000,2013-04-04 09:41:00,1,0,0,0.002782
4628452186,contacted,1,TypeA,10000,2013-04-27 09:34:00,1,0,0,0.010782
4628516788,contacted,1,TypeA,10000,2013-04-25 11:02:00,1,0,0,0.010524
4628544924,contacted,1,TypeA,10000,2013-04-08 09:43:00,1,0,0,0.010801
4628552510,contacted,1,TypeA,10000,2013-04-04 10:37:00,1,0,0,0.009774
4628555851,contacted,1,TypeA,7500,2013-04-03 10:11:00,1,1,2,0.178833
4628595850,contacted,1,TypeA,10000,2013-04-01 11:29:00,1,0,0,0.007843
4628626480,contacted,1,TypeA,7500,2013-03-25 09:44:00,1,1,1,0.18009
4628637042,contacted,1,TypeA,10000,2013-04-04 10:17:00,1,0,0,0.012517
4628654701,contacted,1,TypeB,20000,2013-04-28 11:27:00,1,1,1,0.125279
4628657631,contacted,1,TypeB,20000,2013-04-25 11:25:00,1,0,0,-0.03507
4628658686,contacted,1,TypeB,15000,2013-04-12 11:44:00,1,0,0,-0.01112
4628690698,contacted,1,TypeA,7500,2013-03-25 10:11:00,1,0,0,0.02204
4628711805,contacted,1,TypeA,10000,2013-04-03 10:52:00,1,0,0,0.011319
4628753728,contacted,1,TypeA,10000,2013-04-07 11:37:00,1,1,1,0.16988
4628794423,contacted,1,TypeA,10000,2013-04-15 10:12:00,1,0,0,0.005009
4628826017,contacted,1,TypeC,30000,2013-04-26 09:08:00,1,1,3,0.083875
4628875485,contacted,1,TypeA,10000,2013-04-29 10:05:00,1,0,0,0.012167
4628910300,contacted,1,TypeA,10000,2013-04-26 10:49:00,1,0,0,0.013918
4628930934,contacted,1,TypeA,7500,2013-03-30 11:40:00,1,0,0,0.019703
4628935773,contacted,1,TypeA,7500,2013-03-26 10:57:00,1,0,0,0.019141
4628989495,contacted,1,TypeC,30000,2013-04-23 10:34:00,1,1,1,0.078312
4628993836,contacted,1,TypeA,10000,2013-04-07 11:45:00,1,0,0,0.009769
4629004863,contacted,1,TypeA,10000,2013-04-03 09:16:00,1,1,1,0.173449
4629016556,contacted,1,TypeA,10000,2013-04-01 09:55:00,1,0,0,0.001351
4629039600,contacted,1,TypeA,10000,2013-04-25 09:52:00,1,0,0,0.009717
4629046457,contacted,1,TypeA,10000,2013-04-03 10:48:00,1,0,0,0.012431
4629046601,contacted,1,TypeA,10000,2013-04-07 11:48:00,1,1,1,0.171077
4629051683,contacted,1,TypeA,10000,2013-04-28 09:31:00,1,0,0,0.011293
4629062048,contacted,1,TypeA,10000,2013-04-03 10:03:00,1,0,0,0.013463
4629065828,contacted,1,TypeA,10000,2013-04-03 09:20:00,1,1,10,0.172234
4629105549,contacted,1,TypeA,10000,2013-04-21 09:11:00,1,0,0,0.008013
4629108401,contacted,1,TypeB,15000,2013-04-18 11:31:00,1,0,0,-0.011593
4629179743,contacted,1,TypeA,10000,2013-04-01 09:17:00,1,1,14,0.158505
4629218455,contacted,1,TypeA,10000,2013-04-06 09:53:00,1,1,1,0.167133
4629239673,contacted,1,TypeA,10000,2013-04-16 09:05:00,1,1,4,0.167494
4629272827,contacted,1,TypeA,7500,2013-03-25 11:31:00,1,1,1,0.181091
4629290463,contacted,1,TypeA,10000,2013-04-07 10:32:00,1,0,0,0.008744
4629309627,contacted,1,TypeA,7500,2013-03-27 11:47:00,1,0,0,0.02176
4629354321,contacted,1,TypeA,10000,2013-04-04 10:59:00,1,0,0,0.010905
4629464912,contacted,1,TypeA,7500,2013-03-30 11:44:00,1,0,0,0.021428
4629473453,contacted,1,TypeA,7500,2013-04-22 10:10:00,1,0,0,0.019181
4629569962,contacted,1,TypeA,10000,2013-04-26 09:47:00,1,1,1,0.171338
4629591816,contacted,1,TypeA,7500,2013-04-25 10:57:00,1,0,0,0.02041
4629595210,contacted,1,TypeA,10000,2013-04-01 11:00:00,1,1,2,0.171191
4629626553,contacted,1,TypeA,10000,2013-04-07 09:51:00,1,0,0,0.010408
4629641036,contacted,1,TypeA,10000,2013-04-23 10:26:00,1,0,0,0.0091
4629690088,contacted,1,TypeA,10000,2013-04-09 09:43:00,1,0,0,0.011841
4629704516,contacted,1,TypeA,10000,2013-04-07 10:01:00,1,0,0,0.007617
4629755012,contacted,1,TypeA,7500,2013-03-30 10:48:00,1,1,1,0.177349
4629775938,contacted,1,TypeA,10000,2013-04-06 10:30:00,1,1,2,0.171233
4629778986,contacted,1,TypeA,10000,2013-04-07 09:07:00,1,1,1,0.171026
4629807269,contacted,1,TypeA,10000,2013-04-07 09:13:00,1,0,0,0.011286
4629819317,contacted,1,TypeA,10000,2013-04-22 11:25:00,1,0,0,0.015288
4629826628,contacted,1,TypeA,10000,2013-04-16 09:40:00,1,1,1,0.17314
4629869144,contacted,1,TypeA,7500,2013-03-26 09:15:00,1,1,1,0.181486
4629873770,contacted,1,TypeA,10000,2013-04-06 11:13:00,1,0,0,0.014564
4629911293,contacted,1,TypeB,15000,2013-04-19 11:42:00,1,0,0,-0.012836
4629956762,contacted,1,TypeA,10000,2013-04-02 09:38:00,1,1,10,0.175554
4629977134,contacted,1,TypeA,10000,2013-04-28 10:26:00,1,0,0,0.009668
4629981059,contacted,1,TypeA,10000,2013-04-30 11:36:00,1,0,0,0.010109
4630023355,contacted,1,TypeA,10000,2013-04-14 11:05:00,1,0,0,0.009955
4630061514,contacted,1,TypeA,10000,2013-04-22 09:31:00,1,0,0,0.012558
4630073395,contacted,1,TypeA,10000,2013-04-06 11:09:00,1,0,0,0.009059
4630083115,contacted,1,TypeB,15000,2013-04-11 11:05:00,1,1,1,0.149128
4630093906,contacted,1,TypeA,10000,2013-04-13 11:44:00,1,1,1,0.175036
4630100975,contacted,1,TypeA,10000,2013-04-23 11:17:00,1,0,0,0.009324
4630120960,contacted,1,TypeB,20000,2013-04-25 09:33:00,1,0,0,-0.033068
4630170409,contacted,1,TypeA,10000,2013-04-02 09:31:00,1,1,8,0.167503
4630203104,contacted,1,TypeA,7500,2013-03-25 09:33:00,1,0,0,0.017669
4630216893,contacted,1,TypeA,7500,2013-03-25 10:27:00,1,0,0,0.019078
4630237159,contacted,1,TypeA,10000,2013-04-22 09:39:00,1,0,0,0.005894
4630258426,contacted,1,TypeB,20000,2013-04-23 11:04:00,1,0,0,-0.047438
4630268168,contacted,1,TypeA,7500,2013-04-07 09:03:00,1,1,1,0.181161
4630278849,contacted,1,TypeA,10000,2013-04-04 09:20:00,1,0,0,0.011423
4630279126,contacted,1,TypeA,7500,2013-03-27 11:59:00,1,0,0,0.022255
4630282836,contacted,1,TypeA,10000,2013-04-21 10:43:00,1,0,0,0.00916
4630309805,contacted,1,TypeB,15000,2013-04-21 11:59:00,1,0,0,-0.010899
4630310013,contacted,1,TypeA,10000,2013-04-04 09:49:00,1,0,0,0.010468
4630357635,contacted,1,TypeB,20000,2013-04-23 11:55:00,1,1,2,0.124693
4630390942,contacted,1,TypeA,10000,2013-04-03 09:34:00,1,1,1,0.169466
4630398727,contacted,1,TypeA,10000,2013-04-14 11:37:00,1,0,0,0.009785
4630428125,contacted,1,TypeA,10000,2013-04-22 09:42:00,1,1,14,0.167402
4630480107,contacted,1,TypeA,10000,2013-04-03 10:05:00,1,0,0,0.013379
4630529077,contacted,1,TypeA,10000,2013-04-04 11:41:00,1,0,0,0.011918
4630531852,contacted,1,TypeB,20000,2013-04-25 10:23:00,1,0,0,-0.035721
4630582410,contacted,1,TypeA,10000,2013-04-07 11:47:00,1,1,5,0.171687
4630586114,contacted,1,TypeA,10000,2013-04-02 10:44:00,1,0,0,0.008873
4630591768,contacted,1,TypeA,10000,2013-04-05 10:48:00,1,0,0,0.004469
4630622489,contacted,1,TypeA,10000,2013-04-04 09:10:00,1,0,0,0.002336
4630633353,contacted,1,TypeB,15000,2013-04-07 11:31:00,1,0,0,-0.012584
4630661402,contacted,1,TypeA,10000,2013-04-26 09:19:00,1,1,3,0.172722
4630668252,contacted,1,TypeA,10000,2013-04-05 11:21:00,1,0,0,0.010674
4630701700,contacted,1,TypeA,10000,2013-04-03 10:38:00,1,0,0,0.012769
4630710727,contacted,1,TypeA,10000,2013-04-22 09:43:00,1,0,0,0.004937
4630716224,contacted,1,TypeA,10000,2013-04-03 09:06:00,1,0,0,0.01253
4630723744,contacted,1,TypeA,10000,2013-04-04 10:44:00,1,0,0,0.008755
4630723919,contacted,1,TypeB,15000,2013-04-07 10:37:00,1,0,0,-0.012273
4630743855,contacted,1,TypeC,30000,2013-04-27 10:08:00,1,1,3,0.081421
4630772352,contacted,1,TypeA,10000,2013-04-03 09:48:00,1,1,1,0.169094
4630774245,contacted,1,TypeA,10000,2013-04-22 09:26:00,1,0,0,0.007441
4630817730,contacted,1,TypeA,10000,2013-04-03 09:13:00,1,1,1,0.170241
4630826993,contacted,1,TypeA,10000,2013-04-03 11:48:00,1,1,1,0.169949
4630837760,contacted,1,TypeB,20000,2013-04-23 11:03:00,1,0,0,-0.041709
4630840940,contacted,1,TypeA,10000,2013-04-22 09:58:00,1,0,0,0.001897
4630854258,contacted,1,TypeA,10000,2013-04-22 09:38:00,1,0,0,0.012337
4630866077,contacted,1,TypeA,10000,2013-04-06 11:59:00,1,0,0,0.013445
4630866790,contacted,1,TypeA,7500,2013-03-25 11:35:00,1,0,0,0.02121
4630872374,contacted,1,TypeB,20000,2013-03-16 09:29:00,1,0,0,-0.029244
4630929088,contacted,1,TypeA,7500,2013-03-29 09:10:00,1,0,0,0.021792
4630953478,contacted,1,TypeA,10000,2013-04-05 11:16:00,1,0,0,0.009359
4630990139,contacted,1,TypeC,30000,2013-04-25 09:07:00,1,0,0,-0.081219
4630996816,contacted,1,TypeA,10000,2013-04-22 10:07:00,1,1,2,0.170005
4631002450,contacted,1,TypeA,10000,2013-04-04 10:20:00,1,0,0,0.017812
4631043771,contacted,1,TypeA,10000,2013-04-23 11:50:00,1,0,0,0.014456
4631059178,contacted,1,TypeA,10000,2013-04-07 11:59:00,1,0,0,0.01125
4631068672,contacted,1,TypeA,10000,2013-04-05 11:26:00,1,0,0,0.012044
4631074872,contacted,1,TypeA,10000,2013-04-01 09:34:00,1,1,2,0.173321
4631075166,contacted,1,TypeA,10000,2013-04-02 10:32:00,1,1,5,0.172834
4631087152,contacted,1,TypeA,10000,2013-04-04 10:30:00,1,0,0,0.009485
4631119734,contacted,1,TypeA,10000,2013-04-22 11:28:00,1,0,0,0.010269
4631194206,contacted,1,TypeA,10000,2013-04-24 11:32:00,1,0,0,0.01217
4631209938,contacted,1,TypeA,7500,2013-03-29 11:16:00,1,1,1,0.178892
4631213147,contacted,1,TypeA,7500,2013-03-28 10:46:00,1,0,0,0.019701
4631241818,contacted,1,TypeA,10000,2013-04-10 09:36:00,1,0,0,0.012696
4631281050,contacted,1,TypeA,10000,2013-04-04 11:30:00,1,0,0,0.010693
4631289605,contacted,1,TypeA,10000,2013-04-06 09:51:00,1,1,5,0.170758
4631318773,contacted,1,TypeA,7500,2013-03-25 10:08:00,1,1,1,0.179491
4631322828,contacted,1,TypeA,10000,2013-04-06 09:17:00,1,1,1,0.173916
4631337494,contacted,1,TypeA,10000,2013-04-05 11:22:00,1,0,0,0.011065
4631385882,contacted,1,TypeB,20000,2013-04-23 11:30:00,1,1,1,0.121036
4631399472,contacted,1,TypeA,7500,2013-04-01 11:09:00,1,0,0,0.019214
4631399682,contacted,1,TypeC,30000,2013-04-25 09:39:00,1,0,0,-0.080055
4631446052,contacted,1,TypeA,10000,2013-04-04 09:48:00,1,0,0,0.009015
4631454990,contacted,1,TypeA,10000,2013-04-28 11:18:00,1,0,0,0.013251
4631473911,contacted,1,TypeA,7500,2013-03-27 09:59:00,1,1,1,0.180677
4631493679,contacted,1,TypeA,10000,2013-04-03 10:49:00,1,0,0,0.013358
4631544771,contacted,1,TypeA,7500,2013-03-25 10:32:00,1,0,0,0.018044
4631595489,contacted,1,TypeA,10000,2013-04-01 10:32:00,1,0,0,0.015105
4631623775,contacted,1,TypeA,7500,2013-04-08 10:43:00,1,0,0,0.01814
4631639711,contacted,1,TypeA,10000,2013-04-24 09:49:00,1,0,0,0.011017
4631648353,contacted,1,TypeA,10000,2013-04-04 09:50:00,1,0,0,0.010038
4631676417,contacted,1,TypeA,10000,2013-04-07 10:37:00,1,1,3,0.166727
4631677268,contacted,1,TypeA,10000,2013-04-04 11:30:00,1,0,0,0.013734
4631691039,contacted,1,TypeA,7500,2013-04-02 09:11:00,1,0,0,0.019913
4631696332,contacted,1,TypeA,10000,2013-04-22 11:27:00,1,1,1,0.169911
4631715890,contacted,1,TypeA,10000,2013-04-01 10:30:00,1,0,0,0.010478
4631743010,contacted,1,TypeA,7500,2013-03-27 10:21:00,1,1,5,0.177719
4631755504,contacted,1,TypeA,10000,2013-04-25 11:51:00,1,0,0,0.02285
4631755826,contacted,1,TypeA,10000,2013-04-01 10:31:00,1,0,0,0.016622
4631770423,contacted,1,TypeB,20000,2013-04-23 10:27:00,1,0,0,-0.034562
4631773961,contacted,1,TypeA,10000,2013-04-01 10:11:00,1,1,2,0.168646
4631785823,contacted,1,TypeA,10000,2013-04-23 09:18:00,1,1,5,0.170549
4631831754,contacted,1,TypeA,7500,2013-03-30 11:22:00,1,0,0,0.020718
4631856824,contacted,1,TypeA,10000,2013-04-12 11:17:00,1,0,0,0.010013
4631886357,contacted,1,TypeA,7500,2013-04-01 10:48:00,1,1,1,0.177651
4631907438,contacted,1,TypeA,7500,2013-03-26 11:30:00,1,0,0,0.017953
4631950384,contacted,1,TypeA,10000,2013-04-28 11:13:00,1,0,0,0.004068
4631966559,contacted,1,TypeA,10000,2013-04-07 11:04:00,1,0,0,0.014886
4631984352,contacted,1,TypeA,10000,2013-04-02 09:51:00,1,1,1,0.167376
4632017482,contacted,1,TypeB,20000,2013-04-28 11:59:00,1,0,0,-0.035431
4632017617,contacted,1,TypeA,10000,2013-04-06 09:05:00,1,0,0,0.011021
4632017710,contacted,1,TypeB,15000,2013-04-19 09:24:00,1,0,0,-0.014014
4632032611,contacted,1,TypeA,10000,2013-04-14 11:31:00,1,0,0,0.007169
4632038754,contacted,1,TypeA,7500,2013-03-25 11:40:00,1,0,0,0.020465
4632059127,contacted,1,TypeA,10000,2013-04-23 10:08:00,1,0,0,0.001253
4632069089,contacted,1,TypeA,10000,2013-04-06 11:00:00,1,1,9,0.172952
4632089006,contacted,1,TypeA,10000,2013-04-07 11:17:00,1,0,0,0.010027
4632097304,contacted,1,TypeA,10000,2013-04-05 09:38:00,1,1,1,0.170931
4632114562,contacted,1,TypeA,7500,2013-03-26 10:16:00,1,0,0,0.022949
4632125295,contacted,1,TypeA,10000,2013-04-04 09:38:00,1,0,0,0.005273
4632129964,contacted,1,TypeB,15000,2013-04-06 11:08:00,1,0,0,-0.012005
4632141532,contacted,1,TypeA,7500,2013-03-27 10:11:00,1,0,0,0.022523
4632157876,contacted,1,TypeA,10000,2013-04-05 09:01:00,1,0,0,0.011497
