id,offerdate,total_spend_365d,total_qty_365d,num_visits_365d,days_since_last_purchase,spend_in_offer_category_365d,spend_in_offer_company_365d,spend_in_offer_brand_365d,qty_in_offer_category_365d,qty_in_offer_company_365d,qty_in_offer_brand_365d
59585609,2013-04-24,2522.43,680.0,46,18,0.0,2.98,0.0,0.0,2.0,0.0
106650303,2013-04-24,4719.67,1376.0,44,5,0.0,20.36,20.36,0.0,4.0,4.0
113193562,2013-04-24,6468.32,1291.0,89,7,0.0,76.32,50.76,0.0,8.0,4.0
120579091,2013-04-24,6684.25,1559.0,105,3,0.0,10.39,0.0,0.0,1.0,0.0
122266813,2013-04-24,8177.97,1933.0,157,13,0.0,24.450000000000003,22.16,0.0,5.0,4.0
124311535,2013-04-24,6037.07,2259.0,99,4,0.0,21.31,18.94,0.0,11.0,6.0
138788984,2013-04-24,4048.22,1096.0,81,2,0.0,9.56,9.56,0.0,6.0,6.0
143842181,2013-04-24,4045.55,1383.0,85,4,0.0,2.29,2.29,0.0,1.0,1.0
218413155,2013-04-24,5452.26,1528.0,182,2,0.0,67.36,67.36,0.0,14.0,14.0
220952761,2013-04-24,4387.9,1143.0,66,10,0.0,0.0,0.0,0.0,0.0,0.0
233305330,2013-04-24,3743.84,909.0,46,5,0.0,0.0,0.0,0.0,0.0,0.0
254512169,2013-04-24,4257.6900000000005,1035.0,76,1,27.93,0.0,0.0,7.0,0.0,0.0
261206857,2013-04-24,6801.15,3149.0,204,1,0.0,11.52,4.88,0.0,4.0,2.0
264331038,2013-04-24,6004.79,3392.0,68,13,0.0,0.0,0.0,0.0,0.0,0.0
304493740,2013-04-24,4669.2300000000005,1254.0,98,4,0.0,0.0,0.0,0.0,0.0,0.0
305982207,2013-04-24,534.35,145.0,17,9,0.0,0.0,0.0,0.0,0.0,0.0
305987271,2013-04-24,14888.28,3342.0,207,2,0.0,5.380000000000001,5.380000000000001,0.0,2.0,2.0
307726821,2013-04-24,5515.46,1713.0,60,20,19.66,0.0,0.0,4.0,0.0,0.0
307892704,2013-04-24,3124.7,845.0,55,1,0.0,0.0,0.0,0.0,0.0,0.0
308144274,2013-04-24,4185.01,1100.0,107,7,0.0,0.0,0.0,0.0,0.0,0.0
308151043,2013-04-24,2707.17,669.0,49,4,1.99,0.0,0.0,1.0,0.0,0.0
308429032,2013-04-24,2346.34,782.0,58,5,0.0,0.0,0.0,0.0,0.0,0.0
308441698,2013-04-24,8853.68,2589.0,91,2,0.0,0.0,0.0,0.0,0.0,0.0
308463862,2013-04-24,2121.92,579.0,72,4,0.0,0.0,0.0,0.0,0.0,0.0
308487230,2013-04-24,3511.32,933.0,105,4,0.0,0.0,0.0,0.0,0.0,0.0
308519252,2013-04-24,2446.17,679.0,55,2,0.0,0.0,0.0,0.0,0.0,0.0
308524138,2013-04-24,4096.18,1422.0,152,2,7.98,0.0,0.0,2.0,0.0,0.0
308582521,2013-04-24,4773.91,1099.0,69,3,3.99,9.98,9.98,1.0,2.0,2.0
308586965,2013-04-24,6019.92,1717.0,55,14,0.0,0.0,0.0,0.0,0.0,0.0
308712843,2013-04-24,5946.67,1739.0,85,5,0.0,0.0,0.0,0.0,0.0,0.0
309366644,2013-04-24,2981.03,903.0,38,4,0.0,0.0,0.0,0.0,0.0,0.0
309414545,2013-04-24,2720.65,985.0,117,1,0.0,0.0,0.0,0.0,0.0,0.0
310021047,2013-04-24,3842.67,1120.0,171,1,5.99,0.0,0.0,1.0,0.0,0.0
310119795,2013-04-24,1138.15,309.0,76,6,0.0,0.0,0.0,0.0,0.0,0.0
310253747,2013-04-24,3992.53,1241.0,52,5,0.0,0.0,0.0,0.0,0.0,0.0
310377321,2013-04-24,6089.5,1848.0,95,1,7.49,0.0,0.0,1.0,0.0,0.0
310426670,2013-04-24,10775.22,3039.0,153,4,2.99,2.99,2.99,1.0,1.0,1.0
310564285,2013-04-24,12438.5,4183.0,193,2,0.0,0.0,0.0,0.0,0.0,0.0
310568141,2013-04-24,7043.400000000001,1904.0,159,2,0.0,4.99,4.99,0.0,1.0,1.0
310574222,2013-04-24,10551.38,2501.0,52,7,32.14,42.53,42.53,6.0,7.0,7.0
310628125,2013-04-24,6038.07,1968.0,80,5,15.96,0.0,0.0,4.0,0.0,0.0
310690766,2013-04-24,7005.43,1376.0,188,1,0.0,0.0,0.0,0.0,0.0,0.0
311017253,2013-04-24,4129.91,1175.0,57,57,1.99,0.0,0.0,1.0,0.0,0.0
311114700,2013-04-24,6607.8,1702.0,141,6,0.0,0.0,0.0,0.0,0.0,0.0
312200030,2013-04-24,2065.53,640.0,25,26,0.0,0.0,0.0,0.0,0.0,0.0
312481364,2013-04-24,1913.61,393.0,41,8,7.99,7.99,7.99,1.0,1.0,1.0
312722091,2013-04-24,1788.95,411.0,79,8,0.0,0.0,0.0,0.0,0.0,0.0
312906430,2013-04-24,12858.47,3256.0,184,1,62.16,9.98,9.98,14.0,2.0,2.0
313028540,2013-04-24,2301.7200000000003,776.0,49,11,5.99,0.0,0.0,1.0,0.0,0.0
313078747,2013-04-24,3263.46,857.0,31,12,0.0,0.0,0.0,0.0,0.0,0.0
313089842,2013-04-24,2272.5,636.0,71,1,0.0,0.0,0.0,0.0,0.0,0.0
369809946,2013-04-24,3622.16,1441.0,189,1,0.0,0.0,0.0,0.0,0.0,0.0
370890311,2013-04-24,1039.17,289.0,24,5,0.0,0.0,0.0,0.0,0.0,0.0
371137708,2013-04-24,4405.49,1178.0,77,6,7.49,0.0,0.0,1.0,0.0,0.0
373853346,2013-04-24,1747.69,526.0,76,4,0.0,0.0,0.0,0.0,0.0,0.0
398608449,2013-04-24,1395.82,669.0,54,7,4.99,2.0,2.0,1.0,1.0,1.0
398924438,2013-04-24,2250.03,3249.0,46,7,0.0,6.07,6.07,0.0,3.0,3.0
399909924,2013-04-24,4372.3,3955.0,99,5,0.0,14.68,10.83,0.0,5.0,4.0
400140210,2013-04-24,3360.17,2736.0,53,7,0.0,0.0,0.0,0.0,0.0,0.0
400629554,2013-04-24,3957.07,1909.0,142,2,0.0,15.86,15.86,0.0,4.0,4.0
401231566,2013-04-24,5111.63,3252.0,132,3,0.0,49.23,11.47,0.0,8.0,4.0
401517192,2013-04-24,1198.27,893.0,36,5,0.0,13.8,2.0,0.0,5.0,1.0
403435350,2013-04-24,2574.69,1630.0,92,4,34.79,17.91,14.12,6.0,8.0,7.0
403530440,2013-04-24,2623.84,1407.0,111,3,56.4,0.0,0.0,14.0,0.0,0.0
404142324,2013-04-24,6750.59,3949.0,112,5,0.0,0.0,0.0,0.0,0.0,0.0
417599759,2013-04-24,1236.44,374.0,66,5,0.0,0.0,0.0,0.0,0.0,0.0
426591022,2013-04-24,1933.75,647.0,59,5,7.38,0.0,0.0,2.0,0.0,0.0
437046922,2013-04-24,5972.56,2051.0,121,2,0.0,63.94,0.0,0.0,6.0,0.0
443154362,2013-04-24,1227.03,482.0,59,2,0.0,4.19,4.19,0.0,2.0,2.0
445357554,2013-04-24,3724.28,1492.0,76,4,57.95,-1.99,-1.99,18.0,7.0,7.0
449996222,2013-04-24,20881.04,5354.0,272,2,0.0,31.11,4.58,0.0,9.0,2.0
450396999,2013-04-24,2458.63,762.0,72,9,0.0,0.0,0.0,0.0,0.0,0.0
451321149,2013-04-24,5866.06,1838.0,177,4,4.19,0.0,0.0,1.0,0.0,0.0
458546227,2013-04-24,3410.4700000000003,1446.0,58,3,0.0,5.37,5.37,0.0,3.0,3.0
459834944,2013-04-24,3968.31,2232.0,66,7,3.89,9.68,2.49,2.0,2.0,1.0
460615772,2013-04-24,1247.91,498.0,50,8,0.0,0.0,0.0,0.0,0.0,0.0
460940812,2013-04-24,5009.25,2095.0,54,6,122.13,2.4,2.4,99.0,3.0,3.0
461182176,2013-04-24,4981.8,2465.0,158,2,0.0,68.82000000000001,66.43,0.0,28.0,27.0
461684741,2013-04-24,2957.85,2126.0,130,2,0.0,6.04,6.04,0.0,2.0,2.0
462002680,2013-04-24,1506.65,1121.0,42,19,0.0,2.0,2.0,0.0,1.0,1.0
464038893,2013-04-24,2953.8,1757.0,98,2,0.0,12.57,12.57,0.0,6.0,6.0
466523861,2013-04-24,5677.01,2807.0,117,3,70.62,23.72,23.72,29.0,20.0,20.0
466987492,2013-04-24,2738.18,970.0,41,7,0.0,0.0,0.0,0.0,0.0,0.0
471788951,2013-04-24,4251.46,525.0,97,4,0.0,0.0,0.0,0.0,0.0,0.0
473494892,2013-04-24,8187.46,2040.0,85,3,4.53,1098.85,20.950000000000003,1.0,73.0,5.0
475164369,2013-04-24,3995.37,1550.0,184,2,0.0,2.29,2.29,0.0,1.0,1.0
476272971,2013-04-24,4538.77,2618.0,63,6,0.0,21.07,14.08,0.0,6.0,5.0
476902891,2013-04-24,1708.35,960.0,50,6,0.0,0.0,0.0,0.0,0.0,0.0
479390507,2013-04-24,3059.19,1823.0,98,8,0.0,2.09,2.09,0.0,1.0,1.0
482910483,2013-04-24,1828.84,734.0,63,10,73.17,0.0,0.0,19.0,0.0,0.0
486702075,2013-04-24,6293.46,2422.0,144,6,80.24,0.0,0.0,46.0,0.0,0.0
494486846,2013-04-24,3577.92,1135.0,107,6,33.56,5.99,5.99,20.0,1.0,1.0
494844110,2013-04-24,2774.07,1250.0,178,3,90.02,31.1,31.1,26.0,7.0,7.0
495095295,2013-04-24,2980.9,877.0,80,4,80.38,0.0,0.0,18.0,0.0,0.0
495110721,2013-04-24,8807.31,2995.0,142,7,0.0,16.75,12.46,0.0,5.0,4.0
495145430,2013-04-24,2387.28,959.0,64,11,0.0,0.0,0.0,0.0,0.0,0.0
495170929,2013-04-24,3962.92,1044.0,57,8,0.0,0.0,0.0,0.0,0.0,0.0
495259560,2013-04-24,4679.42,1530.0,98,8,220.2,131.19,131.19,48.0,29.0,29.0
495409683,2013-04-24,8283.09,2386.0,178,2,2.49,0.0,0.0,1.0,0.0,0.0
495421032,2013-04-24,4543.77,1613.0,169,1,0.0,0.0,0.0,0.0,0.0,0.0
495442597,2013-04-24,6548.12,2437.0,77,7,0.0,0.0,0.0,0.0,0.0,0.0
495507393,2013-04-24,12210.11,4186.0,101,3,176.79,4.5,4.5,53.0,1.0,1.0
495550636,2013-04-24,5589.88,2140.0,204,3,74.83,0.0,0.0,13.0,0.0,0.0
495560087,2013-04-24,6257.15,1851.0,122,2,0.0,0.0,0.0,0.0,0.0,0.0
495677160,2013-04-24,4229.99,1527.0,75,3,117.72,0.0,0.0,45.0,0.0,0.0
495810655,2013-04-24,5082.06,1990.0,79,7,126.47,29.94,29.94,35.0,6.0,6.0
495880247,2013-04-24,7583.23,2630.0,75,6,0.0,0.0,0.0,0.0,0.0,0.0
495963888,2013-04-24,5545.96,2137.0,71,3,100.19,29.98,29.98,25.0,8.0,8.0
495970835,2013-04-24,2624.53,1225.0,55,8,0.0,0.0,0.0,0.0,0.0,0.0
496015845,2013-04-24,3484.42,1260.0,85,13,0.0,0.0,0.0,0.0,0.0,0.0
496188593,2013-04-24,2057.61,776.0,59,2,0.0,0.0,0.0,0.0,0.0,0.0
496202857,2013-04-24,6071.16,2157.0,72,1,0.0,0.0,0.0,0.0,0.0,0.0
496329891,2013-04-24,2595.71,884.0,78,6,0.0,1.19,1.19,0.0,1.0,1.0
496402687,2013-04-24,3930.65,1643.0,182,2,0.0,0.0,0.0,0.0,0.0,0.0
496575312,2013-04-24,9460.52,3498.0,268,1,0.0,0.0,0.0,0.0,0.0,0.0
496623081,2013-04-24,3000.58,1055.0,92,5,0.0,0.0,0.0,0.0,0.0,0.0
496665996,2013-04-24,9872.75,3810.0,189,2,4.99,4.99,4.99,1.0,1.0,1.0
496691777,2013-04-24,2102.21,1195.0,43,6,85.86,13.5,13.5,43.0,9.0,9.0
496774053,2013-04-24,4619.18,1531.0,29,14,10.47,0.0,0.0,3.0,0.0,0.0
496780351,2013-04-24,4355.4800000000005,1896.0,79,3,0.0,0.0,0.0,0.0,0.0,0.0
496847010,2013-04-24,2521.32,1005.0,95,12,213.13,3.29,3.29,193.0,2.0,2.0
496894142,2013-04-24,6265.6,1853.0,71,6,0.0,163.86,0.0,0.0,14.0,0.0
497003822,2013-04-24,13007.43,3909.0,156,3,200.19,18.380000000000003,18.380000000000003,55.0,4.0,4.0
497085536,2013-04-24,7550.83,2594.0,138,4,2.99,6.470000000000001,6.470000000000001,1.0,3.0,3.0
497122169,2013-04-24,6662.06,2655.0,76,6,0.0,0.0,0.0,0.0,0.0,0.0
497184845,2013-04-24,11843.09,3237.0,173,1,1.99,0.0,0.0,1.0,0.0,0.0
497225902,2013-04-24,9424.41,3072.0,108,3,240.75,1.79,1.79,79.0,1.0,1.0
497300642,2013-04-24,1674.33,729.0,62,7,44.4,0.0,0.0,21.0,0.0,0.0
497307873,2013-04-24,4017.88,1764.0,240,2,3.74,0.0,0.0,1.0,0.0,0.0
497390485,2013-04-24,6315.38,2007.0,112,6,0.0,11.37,11.37,0.0,3.0,3.0
497487873,2013-04-24,4074.01,2102.0,58,3,56.74,9.0,9.0,12.0,2.0,2.0
497502965,2013-04-24,4087.39,1339.0,56,7,3.29,0.0,0.0,1.0,0.0,0.0
497517620,2013-04-24,3472.42,1154.0,51,13,103.67,68.0,68.0,23.0,14.0,14.0
497563397,2013-04-24,7224.51,2538.0,76,11,141.88,25.0,25.0,57.0,21.0,21.0
497576130,2013-04-24,8028.03,3208.0,123,7,92.19,17.8,17.8,24.0,4.0,4.0
497651517,2013-04-24,6502.9400000000005,2641.0,197,1,8.73,0.0,0.0,5.0,0.0,0.0
497659968,2013-04-24,5263.77,1735.0,120,5,0.0,0.0,0.0,0.0,0.0,0.0
497727147,2013-04-24,6635.35,1966.0,75,1,0.0,0.0,0.0,0.0,0.0,0.0
497845387,2013-04-24,8330.84,3147.0,108,2,10.99,0.0,0.0,7.0,0.0,0.0
497902024,2013-04-24,3705.25,1371.0,49,19,0.0,0.0,0.0,0.0,0.0,0.0
497927982,2013-04-24,2254.31,752.0,62,4,45.96,0.0,0.0,10.0,0.0,0.0
497937534,2013-04-24,3230.01,1166.0,63,6,0.0,0.0,0.0,0.0,0.0,0.0
497984195,2013-04-24,3871.86,1253.0,58,6,0.0,0.0,0.0,0.0,0.0,0.0
498179670,2013-04-24,4580.27,1262.0,71,1,4.99,0.0,0.0,1.0,0.0,0.0
498240797,2013-04-24,2872.36,995.0,77,3,0.0,0.0,0.0,0.0,0.0,0.0
498261693,2013-04-24,2940.8,1237.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0
498268678,2013-04-24,642.39,263.0,27,21,0.0,0.0,0.0,0.0,0.0,0.0
498334415,2013-04-24,13678.03,3760.0,78,4,0.0,0.0,0.0,0.0,0.0,0.0
498410202,2013-04-24,1072.2,410.0,54,1,0.0,0.0,0.0,0.0,0.0,0.0
498410212,2013-04-24,7386.79,3116.0,81,7,132.95000000000002,9.75,9.75,32.0,2.0,2.0
498541393,2013-04-24,2366.17,1075.0,72,4,33.09,10.3,10.3,17.0,5.0,5.0
498645139,2013-04-24,8520.58,2945.0,76,1,32.6,0.0,0.0,16.0,0.0,0.0
498700741,2013-04-24,6126.64,1896.0,69,5,11.94,0.0,0.0,6.0,0.0,0.0
498852184,2013-04-24,4189.83,1425.0,81,3,0.0,4.68,4.68,0.0,2.0,2.0
499114169,2013-04-24,2686.79,878.0,48,5,142.55,0.0,0.0,55.0,0.0,0.0
499478254,2013-04-24,8150.38,2723.0,239,1,0.0,0.0,0.0,0.0,0.0,0.0
499807404,2013-04-24,3263.38,1231.0,113,1,0.0,0.0,0.0,0.0,0.0,0.0
499834802,2013-04-24,1417.75,564.0,25,1,7.98,0.0,0.0,2.0,0.0,0.0
499869426,2013-04-24,10831.24,3371.0,74,5,0.0,0.0,0.0,0.0,0.0,0.0
499966821,2013-04-24,7031.13,2105.0,161,2,0.0,0.0,0.0,0.0,0.0,0.0
500014963,2013-04-24,4896.3,2439.0,84,4,0.0,0.0,0.0,0.0,0.0,0.0
500027259,2013-04-24,3871.59,1217.0,71,9,2.19,0.0,0.0,1.0,0.0,0.0
500218265,2013-04-24,4320.3,1742.0,97,4,177.64,0.0,0.0,59.0,0.0,0.0
500300147,2013-04-24,2035.06,729.0,55,8,159.21,0.0,0.0,37.0,0.0,0.0
500330962,2013-04-24,3190.78,1044.0,30,12,4.29,4.29,4.29,1.0,1.0,1.0
500385638,2013-04-24,8804.32,2974.0,107,4,32.44,6.0,6.0,25.0,2.0,2.0
500396275,2013-04-24,4738.03,1809.0,65,5,69.12,0.0,0.0,27.0,0.0,0.0
500529226,2013-04-24,3877.26,1277.0,85,3,0.0,0.0,0.0,0.0,0.0,0.0
500536150,2013-04-24,13602.68,4790.0,117,3,13.96,21.93,21.93,4.0,7.0,7.0
500565580,2013-04-24,1947.72,531.0,18,10,0.0,0.0,0.0,0.0,0.0,0.0
500626515,2013-04-24,4943.89,1366.0,64,10,0.0,20.24,11.46,0.0,6.0,4.0
500722888,2013-04-24,5428.47,1618.0,208,1,3.99,0.0,0.0,1.0,0.0,0.0
500948950,2013-04-24,2410.08,783.0,43,7,51.74,0.0,0.0,26.0,0.0,0.0
501230775,2013-04-24,4555.51,1875.0,61,6,117.81,0.0,0.0,87.0,0.0,0.0
501364464,2013-04-24,7567.06,2724.0,65,4,215.37,62.0,62.0,63.0,14.0,14.0
501380068,2013-04-24,9252.1,2569.0,126,3,22.950000000000003,12.97,12.97,5.0,3.0,3.0
503172860,2013-04-24,6043.4800000000005,2022.0,157,3,185.49,1.25,1.25,89.0,1.0,1.0
523512327,2013-04-24,5390.63,1801.0,93,3,188.56,0.0,0.0,100.0,0.0,0.0
524892000,2013-04-24,4558.16,1161.0,149,3,0.0,4.99,0.0,0.0,1.0,0.0
524973378,2013-04-24,4929.46,1444.0,146,3,174.57000000000002,5.99,5.99,33.0,1.0,1.0
525283969,2013-04-24,637.1,175.0,6,67,0.0,0.0,0.0,0.0,0.0,0.0
533499929,2013-04-24,2630.76,547.0,69,4,9.98,9.98,9.98,2.0,2.0,2.0
539946848,2013-04-24,3166.96,1107.0,48,9,61.93,0.0,0.0,20.0,0.0,0.0
544168805,2013-04-24,1026.11,398.0,23,10,0.0,0.0,0.0,0.0,0.0,0.0
556670604,2013-04-24,4383.49,1648.0,100,3,12.46,11.27,2.49,4.0,3.0,1.0
557201715,2013-04-24,4081.14,1693.0,51,6,0.0,0.0,0.0,0.0,0.0,0.0
557201737,2013-04-24,11371.99,4764.0,101,6,0.0,0.0,0.0,0.0,0.0,0.0
557396585,2013-04-24,2976.56,1055.0,53,6,52.42,0.0,0.0,11.0,0.0,0.0
557408738,2013-04-24,4205.66,1910.0,82,3,57.16,1.5,1.5,18.0,1.0,1.0
557546573,2013-04-24,6278.16,1985.0,213,2,96.84,0.0,0.0,16.0,0.0,0.0
557630269,2013-04-24,3685.15,1593.0,60,5,57.74,0.0,0.0,25.0,0.0,0.0
558437180,2013-04-24,2490.26,813.0,80,1,0.0,0.0,0.0,0.0,0.0,0.0
558532965,2013-04-24,3225.83,1144.0,58,9,0.0,0.0,0.0,0.0,0.0,0.0
558720885,2013-04-24,3436.24,1529.0,55,8,90.54,0.0,0.0,38.0,0.0,0.0
558974300,2013-04-24,5379.4,2126.0,50,6,17.91,0.0,0.0,9.0,0.0,0.0
559705427,2013-04-24,9722.47,3176.0,108,5,299.22,8.6,8.6,60.0,2.0,2.0
560175305,2013-04-24,8944.630000000001,2445.0,71,6,329.01,0.0,0.0,118.0,0.0,0.0
560889942,2013-04-24,12852.94,4767.0,177,1,0.0,0.0,0.0,0.0,0.0,0.0
561307244,2013-04-24,3601.74,1032.0,54,21,63.99,0.0,0.0,16.0,0.0,0.0
561387288,2013-04-24,4814.31,1786.0,151,1,5.97,0.0,0.0,3.0,0.0,0.0
561885384,2013-04-24,7242.76,2519.0,146,5,270.94,0.0,0.0,87.0,0.0,0.0
561910748,2013-04-24,4377.97,1549.0,101,4,65.13,0.0,0.0,45.0,0.0,0.0
562197389,2013-04-24,3874.96,1818.0,96,6,0.0,0.0,0.0,0.0,0.0,0.0
563975008,2013-04-24,2482.79,880.0,161,3,4.99,4.99,4.99,1.0,1.0,1.0
564371965,2013-04-24,5053.26,2220.0,187,3,39.67,0.0,0.0,16.0,0.0,0.0
565259435,2013-04-24,5109.07,1904.0,96,5,0.0,29.66,2.19,0.0,4.0,1.0
565479883,2013-04-24,13522.01,4959.0,86,4,102.2,4.5,4.5,19.0,1.0,1.0
565597870,2013-04-24,4499.62,1526.0,123,12,2.99,0.0,0.0,1.0,0.0,0.0
565740214,2013-04-24,3553.54,1447.0,76,6,74.56,35.0,35.0,40.0,28.0,28.0
565836831,2013-04-24,3822.27,1325.0,101,6,0.0,34.34,34.34,0.0,16.0,16.0
566034224,2013-04-24,4877.85,1938.0,121,4,154.38,4.0,4.0,65.0,3.0,3.0
567680672,2013-04-24,3330.41,1147.0,121,4,80.27,23.99,23.99,29.0,6.0,6.0
576826197,2013-04-24,5245.86,2000.0,74,10,4.39,0.0,0.0,1.0,0.0,0.0
582725923,2013-04-24,5233.76,1920.0,98,5,0.0,0.0,0.0,0.0,0.0,0.0
582899537,2013-04-24,7132.97,2157.0,98,4,0.0,13.17,9.78,0.0,3.0,2.0
583405032,2013-04-24,3966.91,1989.0,137,3,221.76,0.0,0.0,46.0,0.0,0.0
583444602,2013-04-24,7099.34,1742.0,75,4,0.0,0.0,0.0,0.0,0.0,0.0
583591443,2013-04-24,319.32,124.0,57,7,31.23,0.0,0.0,23.0,0.0,0.0
585272576,2013-04-24,9181.99,1551.0,114,3,0.0,0.0,0.0,0.0,0.0,0.0
587854931,2013-04-24,2301.66,1093.0,109,9,38.76,3.5,3.5,16.0,1.0,1.0
591621623,2013-04-24,2822.24,918.0,72,3,0.0,2.48,2.48,0.0,1.0,1.0
595320812,2013-04-24,4460.83,1070.0,76,19,17.27,0.0,0.0,3.0,0.0,0.0
595988412,2013-04-24,6283.38,2676.0,102,5,24.450000000000003,0.0,0.0,5.0,0.0,0.0
598722526,2013-04-24,9032.37,3113.0,117,4,4.99,0.0,0.0,1.0,0.0,0.0
599645812,2013-04-24,6561.43,2051.0,97,2,0.0,0.0,0.0,0.0,0.0,0.0
600379669,2013-04-24,7568.5,2916.0,80,4,0.0,5.39,0.0,0.0,1.0,0.0
601256407,2013-04-24,3658.79,1437.0,82,3,0.0,0.0,0.0,0.0,0.0,0.0
601870662,2013-04-24,4551.41,1360.0,92,4,27.96,0.0,0.0,4.0,0.0,0.0
601912667,2013-04-24,2118.6,948.0,64,5,0.0,0.0,0.0,0.0,0.0,0.0
602134944,2013-04-24,11144.05,2982.0,172,1,6.58,0.0,0.0,2.0,0.0,0.0
602138263,2013-04-24,5512.82,1768.0,86,2,2.99,29.54,29.54,1.0,8.0,8.0
602200541,2013-04-24,5845.4400000000005,1454.0,119,3,109.33,0.0,0.0,27.0,0.0,0.0
602870857,2013-04-24,4555.8,2061.0,140,4,23.56,0.0,0.0,12.0,0.0,0.0
604196958,2013-04-24,11082.09,2331.0,153,1,35.53,130.8,130.8,12.0,33.0,33.0
604478090,2013-04-24,4489.150000000001,2598.0,119,5,78.51,124.12,124.12,27.0,42.0,42.0
608654181,2013-04-24,5494.4800000000005,1908.0,57,7,0.0,6.32,6.32,0.0,4.0,4.0
609424335,2013-04-24,7143.35,2234.0,55,3,0.0,151.9,4.78,0.0,20.0,2.0
613637480,2013-04-24,3540.37,1392.0,64,10,0.0,10.77,0.0,0.0,2.0,0.0
615095036,2013-04-24,7423.44,2798.0,200,1,0.0,15.170000000000002,8.18,0.0,3.0,2.0
623158439,2013-04-24,3552.01,1136.0,70,6,57.72,33.99,33.99,23.0,16.0,16.0
623898693,2013-04-24,5385.55,1924.0,56,15,77.05,0.0,0.0,17.0,0.0,0.0
624212372,2013-04-24,6151.12,1484.0,70,5,0.0,0.0,0.0,0.0,0.0,0.0
625304872,2013-04-24,8321.59,4557.0,167,1,48.77,3.0,3.0,19.0,1.0,1.0
650006013,2013-04-24,3485.77,1456.0,81,6,0.0,0.0,0.0,0.0,0.0,0.0
660245578,2013-04-24,2764.62,1028.0,52,5,0.0,0.0,0.0,0.0,0.0,0.0
677512960,2013-04-24,2022.56,985.0,93,2,0.0,0.0,0.0,0.0,0.0,0.0
679317488,2013-04-24,5253.47,2273.0,207,6,0.0,7.17,7.17,0.0,2.0,2.0
682543404,2013-04-24,5044.01,2091.0,109,4,0.0,20.09,20.09,0.0,11.0,11.0
682891744,2013-04-24,3027.7,1171.0,59,7,38.78,8.0,8.0,15.0,2.0,2.0
683114506,2013-04-24,4056.67,2406.0,63,6,36.88,0.0,0.0,10.0,0.0,0.0
683272765,2013-04-24,6424.61,2765.0,120,2,0.0,9.97,9.97,0.0,3.0,3.0
683609549,2013-04-24,2334.48,872.0,74,3,0.0,29.51,29.51,0.0,13.0,13.0
686789180,2013-04-24,7342.43,2726.0,135,2,0.0,26.450000000000003,12.97,0.0,5.0,3.0
687415332,2013-04-24,5205.21,1754.0,96,5,0.0,9.52,5.39,0.0,2.0,1.0
688265824,2013-04-24,11017.67,3708.0,172,3,0.0,61.91,0.0,0.0,9.0,0.0
688514472,2013-04-24,2708.74,1357.0,129,3,97.6,32.96,32.96,44.0,35.0,35.0
690358554,2013-04-24,3583.25,1444.0,105,4,0.0,0.0,0.0,0.0,0.0,0.0
695585651,2013-04-24,6049.2,2438.0,80,4,44.83,0.0,0.0,15.0,0.0,0.0
696225362,2013-04-24,1918.75,940.0,71,3,82.38,0.0,0.0,42.0,0.0,0.0
697163397,2013-04-24,2284.12,1195.0,77,4,19.0,0.0,0.0,12.0,0.0,0.0
699794526,2013-04-24,3301.17,1632.0,105,4,0.0,2.18,2.18,0.0,1.0,1.0
703728783,2013-04-24,6810.150000000001,1935.0,91,3,9.98,0.0,0.0,2.0,0.0,0.0
703945130,2013-04-24,2138.16,513.0,70,4,0.0,0.0,0.0,0.0,0.0,0.0
704088535,2013-04-24,3907.59,1817.0,60,9,0.0,44.65,0.0,0.0,5.0,0.0
706006893,2013-04-24,4737.46,2412.0,100,6,49.83,8.04,8.04,25.0,2.0,2.0
708798108,2013-04-24,1836.34,805.0,43,8,0.0,0.0,2.29,0.0,0.0,1.0
712693590,2013-04-24,1251.18,434.0,36,9,0.0,0.0,0.0,0.0,0.0,0.0
713049884,2013-04-24,7863.35,3252.0,106,4,0.0,28.19,2.18,0.0,10.0,1.0
713279243,2013-04-24,5960.01,1930.0,82,7,322.4,53.04,53.04,151.0,13.0,13.0
713406286,2013-04-24,4260.02,1896.0,126,1,0.0,3.98,3.98,0.0,2.0,2.0
714260918,2013-04-24,3648.26,1509.0,93,5,0.0,1.98,1.98,0.0,1.0,1.0
714283443,2013-04-24,8979.68,3252.0,169,3,47.49,0.0,0.0,20.0,0.0,0.0
716493480,2013-04-24,5029.8,1860.0,77,19,9.97,7.29,7.29,3.0,3.0,3.0
716553673,2013-04-24,18204.95,7453.0,302,2,0.0,29.93,19.35,0.0,7.0,5.0
717472626,2013-04-24,6654.95,2253.0,81,1,0.0,0.0,0.0,0.0,0.0,0.0
717623131,2013-04-24,9884.62,3295.0,154,3,139.5,33.03,33.03,28.0,8.0,8.0
718088602,2013-04-24,1614.3,981.0,72,4,0.0,0.0,0.0,0.0,0.0,0.0
718383778,2013-04-24,3812.7,1432.0,87,7,0.0,3.84,3.84,0.0,2.0,2.0
718936573,2013-04-24,4161.22,2028.0,155,2,0.0,3.58,3.58,0.0,2.0,2.0
719737623,2013-04-24,3063.53,1057.0,103,3,0.0,314.5,314.5,0.0,79.0,79.0
721549739,2013-04-24,5381.17,2574.0,71,9,0.0,3.29,0.0,0.0,1.0,0.0
721698503,2013-04-24,7194.41,2280.0,140,3,95.5,5.16,5.16,18.0,4.0,4.0
